,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
32,2009-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
33,2009-07-01,3.0,Ethiopia,SNNP,Konso
34,2009-07-01,3.0,Ethiopia,Somali,Liban
35,2009-07-01,3.0,Ethiopia,Tigray,Mekele Special
5311,2009-07-01,2.0,Ethiopia,SNNP,Mirab Omo
77,2009-07-01,4.0,Ethiopia,Somali,Nogob
38,2009-07-01,3.0,Ethiopia,Amhara,North Gondar
5313,2009-07-01,2.0,Ethiopia,Amhara,North Shewa
40,2009-07-01,3.0,Ethiopia,Amhara,North Wello
5316,2009-07-01,2.0,Ethiopia,Tigray,North Western
5317,2009-07-01,2.0,Ethiopia,Gambela,Nuwer
43,2009-07-01,3.0,Ethiopia,Amhara,Oromia
79,2009-07-01,4.0,Ethiopia,Somali,Shabelle
45,2009-07-01,3.0,Ethiopia,SNNP,Sidama
46,2009-07-01,3.0,Ethiopia,SNNP,Siltie
47,2009-07-01,3.0,Ethiopia,Somali,Siti
48,2009-07-01,3.0,Ethiopia,Tigray,South Eastern
5263,2009-07-01,1.0,Ethiopia,Amhara,South Gondar
50,2009-07-01,3.0,Ethiopia,SNNP,South Omo
51,2009-07-01,3.0,Ethiopia,Amhara,South Wello
5266,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
53,2009-07-01,3.0,Ethiopia,Tigray,Southern
54,2009-07-01,3.0,Ethiopia,Amhara,Wag Hamra
55,2009-07-01,3.0,Ethiopia,Oromia,West Arsi
56,2009-07-01,3.0,Ethiopia,Oromia,West Guji
57,2009-07-01,3.0,Ethiopia,Oromia,West Hararge
5272,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
5273,2009-07-01,1.0,Ethiopia,Tigray,Western
60,2009-07-01,3.0,Ethiopia,SNNP,Wolayita
5274,2009-07-01,1.0,Ethiopia,SNNP,Yem Special
5333,2009-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
63,2009-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5334,2009-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
65,2009-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
66,2009-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5276,2009-07-01,2.0,Ethiopia,Gambela,Agnewak
71,2009-07-01,4.0,Ethiopia,Somali,Doolo
76,2009-07-01,4.0,Ethiopia,Somali,Korahe
5238,2009-07-01,1.0,Ethiopia,Oromia,Finfine Special
5260,2009-07-01,1.0,Ethiopia,Addis Ababa,Region 14
5268,2009-07-01,1.0,Ethiopia,Amhara,West Gojam
5228,2009-07-01,1.0,Ethiopia,SNNP,Basketo
5229,2009-07-01,1.0,Ethiopia,SNNP,Bench Maji
5293,2009-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5245,2009-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5247,2009-07-01,1.0,Ethiopia,SNNP,Kefa
5250,2009-07-01,1.0,Ethiopia,SNNP,Konta Special
5253,2009-07-01,1.0,Ethiopia,Gambela,Mejenger
5225,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5287,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5244,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5248,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5252,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5254,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5314,2009-07-01,2.0,Ethiopia,Oromia,North Shewa
5261,2009-07-01,1.0,Ethiopia,SNNP,Sheka
5329,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
5226,2009-07-01,1.0,Ethiopia,Amhara,Awi
5269,2009-07-01,1.0,Ethiopia,Amhara,West Gondar
173,2009-10-01,4.0,Ethiopia,Somali,Afder
99,2009-10-01,3.0,Ethiopia,SNNP,Alle
100,2009-10-01,3.0,Ethiopia,SNNP,Amaro
101,2009-10-01,3.0,Ethiopia,Oromia,Arsi
102,2009-10-01,3.0,Ethiopia,Oromia,Bale
105,2009-10-01,3.0,Ethiopia,Oromia,Borena
5345,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
107,2009-10-01,3.0,Ethiopia,SNNP,Burji
5396,2009-10-01,2.0,Ethiopia,Tigray,Central
5346,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
110,2009-10-01,3.0,Ethiopia,Somali,Daawa
5398,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
112,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5399,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5348,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
116,2009-10-01,3.0,Ethiopia,Oromia,East Hararge
5349,2009-10-01,1.0,Ethiopia,Oromia,East Shewa
5350,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
119,2009-10-01,3.0,Ethiopia,Tigray,Eastern
180,2009-10-01,4.0,Ethiopia,Somali,Erer
122,2009-10-01,3.0,Ethiopia,Somali,Fafan
123,2009-10-01,3.0,Ethiopia,SNNP,Gamo
124,2009-10-01,3.0,Ethiopia,SNNP,Gedeo
5409,2009-10-01,2.0,Ethiopia,SNNP,Gofa
126,2009-10-01,3.0,Ethiopia,Oromia,Guji
127,2009-10-01,3.0,Ethiopia,SNNP,Guraghe
128,2009-10-01,3.0,Ethiopia,SNNP,Hadiya
129,2009-10-01,3.0,Ethiopia,SNNP,Halaba Special
5411,2009-10-01,2.0,Ethiopia,Harari,Harari
182,2009-10-01,4.0,Ethiopia,Somali,Jarar
5360,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5363,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
136,2009-10-01,3.0,Ethiopia,SNNP,Kembata Tibaro
137,2009-10-01,3.0,Ethiopia,SNNP,Konso
184,2009-10-01,4.0,Ethiopia,Somali,Liban
141,2009-10-01,3.0,Ethiopia,Tigray,Mekele Special
5420,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
185,2009-10-01,4.0,Ethiopia,Somali,Nogob
144,2009-10-01,3.0,Ethiopia,Amhara,North Gondar
5422,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
146,2009-10-01,3.0,Ethiopia,Amhara,North Wello
5425,2009-10-01,2.0,Ethiopia,Tigray,North Western
148,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
149,2009-10-01,3.0,Ethiopia,Amhara,Oromia
187,2009-10-01,4.0,Ethiopia,Somali,Shabelle
151,2009-10-01,3.0,Ethiopia,SNNP,Sidama
152,2009-10-01,3.0,Ethiopia,SNNP,Siltie
153,2009-10-01,3.0,Ethiopia,Somali,Siti
154,2009-10-01,3.0,Ethiopia,Tigray,South Eastern
5377,2009-10-01,1.0,Ethiopia,Amhara,South Gondar
156,2009-10-01,3.0,Ethiopia,SNNP,South Omo
157,2009-10-01,3.0,Ethiopia,Amhara,South Wello
5380,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
159,2009-10-01,3.0,Ethiopia,Tigray,Southern
160,2009-10-01,3.0,Ethiopia,Amhara,Wag Hamra
161,2009-10-01,3.0,Ethiopia,Oromia,West Arsi
162,2009-10-01,3.0,Ethiopia,Oromia,West Guji
163,2009-10-01,3.0,Ethiopia,Oromia,West Hararge
5386,2009-10-01,1.0,Ethiopia,Oromia,West Wellega
5387,2009-10-01,1.0,Ethiopia,Tigray,Western
166,2009-10-01,3.0,Ethiopia,SNNP,Wolayita
5388,2009-10-01,1.0,Ethiopia,SNNP,Yem Special
5442,2009-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
169,2009-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5443,2009-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
171,2009-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
172,2009-10-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
98,2009-10-01,3.0,Ethiopia,Gambela,Agnewak
178,2009-10-01,4.0,Ethiopia,Somali,Doolo
183,2009-10-01,4.0,Ethiopia,Somali,Korahe
5352,2009-10-01,1.0,Ethiopia,Oromia,Finfine Special
5374,2009-10-01,1.0,Ethiopia,Addis Ababa,Region 14
5382,2009-10-01,1.0,Ethiopia,Amhara,West Gojam
5342,2009-10-01,1.0,Ethiopia,SNNP,Basketo
5343,2009-10-01,1.0,Ethiopia,SNNP,Bench Maji
121,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5359,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5361,2009-10-01,1.0,Ethiopia,SNNP,Kefa
5364,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
5367,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
5339,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5400,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5358,2009-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5362,2009-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5366,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5368,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5423,2009-10-01,2.0,Ethiopia,Oromia,North Shewa
5375,2009-10-01,1.0,Ethiopia,SNNP,Sheka
5438,2009-10-01,2.0,Ethiopia,Oromia,West Shewa
5340,2009-10-01,1.0,Ethiopia,Amhara,Awi
5383,2009-10-01,1.0,Ethiopia,Amhara,West Gondar
189,2010-01-01,3.0,Ethiopia,Somali,Afder
191,2010-01-01,3.0,Ethiopia,SNNP,Alle
192,2010-01-01,3.0,Ethiopia,SNNP,Amaro
5503,2010-01-01,2.0,Ethiopia,Oromia,Arsi
193,2010-01-01,3.0,Ethiopia,Oromia,Bale
196,2010-01-01,3.0,Ethiopia,Oromia,Borena
5454,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
197,2010-01-01,3.0,Ethiopia,SNNP,Burji
5509,2010-01-01,2.0,Ethiopia,Tigray,Central
5455,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
200,2010-01-01,3.0,Ethiopia,Somali,Daawa
5511,2010-01-01,2.0,Ethiopia,SNNP,Dawuro
201,2010-01-01,3.0,Ethiopia,SNNP,Derashe
5513,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5457,2010-01-01,1.0,Ethiopia,Amhara,East Gojam
5516,2010-01-01,2.0,Ethiopia,Oromia,East Hararge
5517,2010-01-01,2.0,Ethiopia,Oromia,East Shewa
5459,2010-01-01,1.0,Ethiopia,Oromia,East Wellega
5519,2010-01-01,2.0,Ethiopia,Tigray,Eastern
205,2010-01-01,3.0,Ethiopia,Somali,Erer
5521,2010-01-01,2.0,Ethiopia,Somali,Fafan
5523,2010-01-01,2.0,Ethiopia,SNNP,Gamo
5524,2010-01-01,2.0,Ethiopia,SNNP,Gedeo
5525,2010-01-01,2.0,Ethiopia,SNNP,Gofa
210,2010-01-01,3.0,Ethiopia,Oromia,Guji
5527,2010-01-01,2.0,Ethiopia,SNNP,Guraghe
5528,2010-01-01,2.0,Ethiopia,SNNP,Hadiya
5529,2010-01-01,2.0,Ethiopia,SNNP,Halaba Special
5530,2010-01-01,2.0,Ethiopia,Harari,Harari
212,2010-01-01,3.0,Ethiopia,Somali,Jarar
5469,2010-01-01,1.0,Ethiopia,Oromia,Jimma
5472,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5534,2010-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
214,2010-01-01,3.0,Ethiopia,SNNP,Konso
217,2010-01-01,3.0,Ethiopia,Somali,Liban
5537,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special
5538,2010-01-01,2.0,Ethiopia,SNNP,Mirab Omo
220,2010-01-01,3.0,Ethiopia,Somali,Nogob
5539,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
5540,2010-01-01,2.0,Ethiopia,Amhara,North Shewa
5542,2010-01-01,2.0,Ethiopia,Amhara,North Wello
5543,2010-01-01,2.0,Ethiopia,Tigray,North Western
224,2010-01-01,3.0,Ethiopia,Gambela,Nuwer
5544,2010-01-01,2.0,Ethiopia,Amhara,Oromia
226,2010-01-01,3.0,Ethiopia,Somali,Shabelle
5545,2010-01-01,2.0,Ethiopia,SNNP,Sidama
5546,2010-01-01,2.0,Ethiopia,SNNP,Siltie
5547,2010-01-01,2.0,Ethiopia,Somali,Siti
5548,2010-01-01,2.0,Ethiopia,Tigray,South Eastern
5549,2010-01-01,2.0,Ethiopia,Amhara,South Gondar
229,2010-01-01,3.0,Ethiopia,SNNP,South Omo
5551,2010-01-01,2.0,Ethiopia,Amhara,South Wello
5490,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa
231,2010-01-01,3.0,Ethiopia,Tigray,Southern
232,2010-01-01,3.0,Ethiopia,Amhara,Wag Hamra
5555,2010-01-01,2.0,Ethiopia,Oromia,West Arsi
5556,2010-01-01,2.0,Ethiopia,Oromia,West Guji
5557,2010-01-01,2.0,Ethiopia,Oromia,West Hararge
5496,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
5497,2010-01-01,1.0,Ethiopia,Tigray,Western
5560,2010-01-01,2.0,Ethiopia,SNNP,Wolayita
5498,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
234,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
235,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5564,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
237,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
5566,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
190,2010-01-01,3.0,Ethiopia,Gambela,Agnewak
202,2010-01-01,3.0,Ethiopia,Somali,Doolo
216,2010-01-01,3.0,Ethiopia,Somali,Korahe
5461,2010-01-01,1.0,Ethiopia,Oromia,Finfine Special
5484,2010-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5492,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
5451,2010-01-01,1.0,Ethiopia,SNNP,Basketo
5452,2010-01-01,1.0,Ethiopia,SNNP,Bench Maji
206,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda
5468,2010-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5470,2010-01-01,1.0,Ethiopia,SNNP,Kefa
5473,2010-01-01,1.0,Ethiopia,SNNP,Konta Special
5476,2010-01-01,1.0,Ethiopia,Gambela,Mejenger
5448,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5514,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5467,2010-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5471,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5475,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5477,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5541,2010-01-01,2.0,Ethiopia,Oromia,North Shewa
5485,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5558,2010-01-01,2.0,Ethiopia,Oromia,West Shewa
5449,2010-01-01,1.0,Ethiopia,Amhara,Awi
5493,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
242,2010-04-01,2.0,Ethiopia,Somali,Afder
321,2010-04-01,3.0,Ethiopia,SNNP,Alle
322,2010-04-01,3.0,Ethiopia,SNNP,Amaro
5569,2010-04-01,1.0,Ethiopia,Oromia,Arsi
247,2010-04-01,2.0,Ethiopia,Oromia,Bale
250,2010-04-01,2.0,Ethiopia,Oromia,Borena
5576,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
327,2010-04-01,3.0,Ethiopia,SNNP,Burji
328,2010-04-01,3.0,Ethiopia,Tigray,Central
5578,2010-04-01,1.0,Ethiopia,Amhara,Central Gondar
254,2010-04-01,2.0,Ethiopia,Somali,Daawa
255,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
331,2010-04-01,3.0,Ethiopia,SNNP,Derashe
257,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5580,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
334,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
335,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
5582,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
336,2010-04-01,3.0,Ethiopia,Tigray,Eastern
337,2010-04-01,3.0,Ethiopia,Somali,Erer
265,2010-04-01,2.0,Ethiopia,Somali,Fafan
267,2010-04-01,2.0,Ethiopia,SNNP,Gamo
268,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
269,2010-04-01,2.0,Ethiopia,SNNP,Gofa
5587,2010-04-01,1.0,Ethiopia,Oromia,Guji
271,2010-04-01,2.0,Ethiopia,SNNP,Guraghe
272,2010-04-01,2.0,Ethiopia,SNNP,Hadiya
344,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
345,2010-04-01,3.0,Ethiopia,Harari,Harari
347,2010-04-01,3.0,Ethiopia,Somali,Jarar
5592,2010-04-01,1.0,Ethiopia,Oromia,Jimma
5595,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
281,2010-04-01,2.0,Ethiopia,SNNP,Kembata Tibaro
349,2010-04-01,3.0,Ethiopia,SNNP,Konso
285,2010-04-01,2.0,Ethiopia,Somali,Liban
353,2010-04-01,3.0,Ethiopia,Tigray,Mekele Special
289,2010-04-01,2.0,Ethiopia,SNNP,Mirab Omo
355,2010-04-01,3.0,Ethiopia,Somali,Nogob
291,2010-04-01,2.0,Ethiopia,Amhara,North Gondar
357,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
358,2010-04-01,3.0,Ethiopia,Amhara,North Wello
295,2010-04-01,2.0,Ethiopia,Tigray,North Western
360,2010-04-01,3.0,Ethiopia,Gambela,Nuwer
361,2010-04-01,3.0,Ethiopia,Amhara,Oromia
298,2010-04-01,2.0,Ethiopia,Somali,Shabelle
300,2010-04-01,2.0,Ethiopia,SNNP,Sidama
301,2010-04-01,2.0,Ethiopia,SNNP,Siltie
302,2010-04-01,2.0,Ethiopia,Somali,Siti
366,2010-04-01,3.0,Ethiopia,Tigray,South Eastern
5608,2010-04-01,1.0,Ethiopia,Amhara,South Gondar
304,2010-04-01,2.0,Ethiopia,SNNP,South Omo
305,2010-04-01,2.0,Ethiopia,Amhara,South Wello
5611,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
371,2010-04-01,3.0,Ethiopia,Tigray,Southern
402,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
5612,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
5615,2010-04-01,1.0,Ethiopia,Oromia,West Guji
375,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
5618,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
5619,2010-04-01,1.0,Ethiopia,Tigray,Western
313,2010-04-01,2.0,Ethiopia,SNNP,Wolayita
5620,2010-04-01,1.0,Ethiopia,SNNP,Yem Special
315,2010-04-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
379,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
316,2010-04-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
381,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
318,2010-04-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
320,2010-04-01,3.0,Ethiopia,Gambela,Agnewak
333,2010-04-01,3.0,Ethiopia,Somali,Doolo
350,2010-04-01,3.0,Ethiopia,Somali,Korahe
5584,2010-04-01,1.0,Ethiopia,Oromia,Finfine Special
5605,2010-04-01,1.0,Ethiopia,Addis Ababa,Region 14
5613,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
5573,2010-04-01,1.0,Ethiopia,SNNP,Basketo
5574,2010-04-01,1.0,Ethiopia,SNNP,Bench Maji
338,2010-04-01,3.0,Ethiopia,Gambela,Etang Special woreda
5591,2010-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5593,2010-04-01,1.0,Ethiopia,SNNP,Kefa
5596,2010-04-01,1.0,Ethiopia,SNNP,Konta Special
5598,2010-04-01,1.0,Ethiopia,Gambela,Mejenger
246,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
258,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5590,2010-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5594,2010-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
286,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5599,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
293,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
5606,2010-04-01,1.0,Ethiopia,SNNP,Sheka
310,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
5571,2010-04-01,1.0,Ethiopia,Amhara,Awi
5614,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
406,2010-07-01,2.0,Ethiopia,Somali,Afder
408,2010-07-01,2.0,Ethiopia,SNNP,Alle
5622,2010-07-01,1.0,Ethiopia,SNNP,Amaro
410,2010-07-01,2.0,Ethiopia,Oromia,Arsi
412,2010-07-01,2.0,Ethiopia,Oromia,Bale
415,2010-07-01,2.0,Ethiopia,Oromia,Borena
5630,2010-07-01,1.0,Ethiopia,Oromia,Buno Bedele
416,2010-07-01,2.0,Ethiopia,SNNP,Burji
494,2010-07-01,3.0,Ethiopia,Tigray,Central
5632,2010-07-01,1.0,Ethiopia,Amhara,Central Gondar
418,2010-07-01,2.0,Ethiopia,Somali,Daawa
419,2010-07-01,2.0,Ethiopia,SNNP,Dawuro
420,2010-07-01,2.0,Ethiopia,SNNP,Derashe
497,2010-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5634,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
500,2010-07-01,3.0,Ethiopia,Oromia,East Hararge
501,2010-07-01,3.0,Ethiopia,Oromia,East Shewa
5637,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
502,2010-07-01,3.0,Ethiopia,Tigray,Eastern
503,2010-07-01,3.0,Ethiopia,Somali,Erer
429,2010-07-01,2.0,Ethiopia,Somali,Fafan
507,2010-07-01,3.0,Ethiopia,SNNP,Gamo
432,2010-07-01,2.0,Ethiopia,SNNP,Gedeo
509,2010-07-01,3.0,Ethiopia,SNNP,Gofa
5643,2010-07-01,1.0,Ethiopia,Oromia,Guji
435,2010-07-01,2.0,Ethiopia,SNNP,Guraghe
436,2010-07-01,2.0,Ethiopia,SNNP,Hadiya
513,2010-07-01,3.0,Ethiopia,SNNP,Halaba Special
5646,2010-07-01,1.0,Ethiopia,Harari,Harari
440,2010-07-01,2.0,Ethiopia,Somali,Jarar
5649,2010-07-01,1.0,Ethiopia,Oromia,Jimma
5652,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
445,2010-07-01,2.0,Ethiopia,SNNP,Kembata Tibaro
446,2010-07-01,2.0,Ethiopia,SNNP,Konso
449,2010-07-01,2.0,Ethiopia,Somali,Liban
522,2010-07-01,3.0,Ethiopia,Tigray,Mekele Special
5657,2010-07-01,1.0,Ethiopia,SNNP,Mirab Omo
454,2010-07-01,2.0,Ethiopia,Somali,Nogob
525,2010-07-01,3.0,Ethiopia,Amhara,North Gondar
526,2010-07-01,3.0,Ethiopia,Amhara,North Shewa
528,2010-07-01,3.0,Ethiopia,Amhara,North Wello
458,2010-07-01,2.0,Ethiopia,Tigray,North Western
530,2010-07-01,3.0,Ethiopia,Gambela,Nuwer
460,2010-07-01,2.0,Ethiopia,Amhara,Oromia
461,2010-07-01,2.0,Ethiopia,Somali,Shabelle
463,2010-07-01,2.0,Ethiopia,SNNP,Sidama
536,2010-07-01,3.0,Ethiopia,SNNP,Siltie
465,2010-07-01,2.0,Ethiopia,Somali,Siti
538,2010-07-01,3.0,Ethiopia,Tigray,South Eastern
539,2010-07-01,3.0,Ethiopia,Amhara,South Gondar
467,2010-07-01,2.0,Ethiopia,SNNP,South Omo
468,2010-07-01,2.0,Ethiopia,Amhara,South Wello
5669,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
543,2010-07-01,3.0,Ethiopia,Tigray,Southern
544,2010-07-01,3.0,Ethiopia,Amhara,Wag Hamra
5670,2010-07-01,1.0,Ethiopia,Oromia,West Arsi
473,2010-07-01,2.0,Ethiopia,Oromia,West Guji
547,2010-07-01,3.0,Ethiopia,Oromia,West Hararge
5675,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
5676,2010-07-01,1.0,Ethiopia,Tigray,Western
478,2010-07-01,2.0,Ethiopia,SNNP,Wolayita
5677,2010-07-01,1.0,Ethiopia,SNNP,Yem Special
480,2010-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
551,2010-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
482,2010-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
553,2010-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
484,2010-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
486,2010-07-01,3.0,Ethiopia,Gambela,Agnewak
422,2010-07-01,2.0,Ethiopia,Somali,Doolo
448,2010-07-01,2.0,Ethiopia,Somali,Korahe
5639,2010-07-01,1.0,Ethiopia,Oromia,Finfine Special
532,2010-07-01,3.0,Ethiopia,Addis Ababa,Region 14
