,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
32,2009-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
33,2009-07-01,3.0,Ethiopia,SNNP,Konso
34,2009-07-01,3.0,Ethiopia,Somali,Liban
35,2009-07-01,3.0,Ethiopia,Tigray,Mekele Special
5487,2009-07-01,2.0,Ethiopia,SNNP,Mirab Omo
77,2009-07-01,4.0,Ethiopia,Somali,Nogob
38,2009-07-01,3.0,Ethiopia,Amhara,North Gondar
5489,2009-07-01,2.0,Ethiopia,Amhara,North Shewa
40,2009-07-01,3.0,Ethiopia,Amhara,North Wello
5492,2009-07-01,2.0,Ethiopia,Tigray,North Western
5493,2009-07-01,2.0,Ethiopia,Gambela,Nuwer
43,2009-07-01,3.0,Ethiopia,Amhara,Oromia
79,2009-07-01,4.0,Ethiopia,Somali,Shabelle
45,2009-07-01,3.0,Ethiopia,SNNP,Sidama
46,2009-07-01,3.0,Ethiopia,SNNP,Siltie
47,2009-07-01,3.0,Ethiopia,Somali,Siti
48,2009-07-01,3.0,Ethiopia,Tigray,South Eastern
5439,2009-07-01,1.0,Ethiopia,Amhara,South Gondar
50,2009-07-01,3.0,Ethiopia,SNNP,South Omo
51,2009-07-01,3.0,Ethiopia,Amhara,South Wello
5442,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
53,2009-07-01,3.0,Ethiopia,Tigray,Southern
54,2009-07-01,3.0,Ethiopia,Amhara,Wag Hamra
55,2009-07-01,3.0,Ethiopia,Oromia,West Arsi
56,2009-07-01,3.0,Ethiopia,Oromia,West Guji
57,2009-07-01,3.0,Ethiopia,Oromia,West Hararge
5448,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
5449,2009-07-01,1.0,Ethiopia,Tigray,Western
60,2009-07-01,3.0,Ethiopia,SNNP,Wolayita
5450,2009-07-01,1.0,Ethiopia,SNNP,Yem Special
5509,2009-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
63,2009-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5510,2009-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
65,2009-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
66,2009-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5452,2009-07-01,2.0,Ethiopia,Gambela,Agnewak
71,2009-07-01,4.0,Ethiopia,Somali,Doolo
76,2009-07-01,4.0,Ethiopia,Somali,Korahe
5414,2009-07-01,1.0,Ethiopia,Oromia,Finfine Special
5436,2009-07-01,1.0,Ethiopia,Addis Ababa,Region 14
5444,2009-07-01,1.0,Ethiopia,Amhara,West Gojam
5404,2009-07-01,1.0,Ethiopia,SNNP,Basketo
5405,2009-07-01,1.0,Ethiopia,SNNP,Bench Maji
5469,2009-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5421,2009-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5423,2009-07-01,1.0,Ethiopia,SNNP,Kefa
5426,2009-07-01,1.0,Ethiopia,SNNP,Konta Special
5429,2009-07-01,1.0,Ethiopia,Gambela,Mejenger
5401,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5463,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5420,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5424,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5428,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5430,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5490,2009-07-01,2.0,Ethiopia,Oromia,North Shewa
5437,2009-07-01,1.0,Ethiopia,SNNP,Sheka
5505,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
5402,2009-07-01,1.0,Ethiopia,Amhara,Awi
5445,2009-07-01,1.0,Ethiopia,Amhara,West Gondar
173,2009-10-01,4.0,Ethiopia,Somali,Afder
99,2009-10-01,3.0,Ethiopia,SNNP,Alle
100,2009-10-01,3.0,Ethiopia,SNNP,Amaro
101,2009-10-01,3.0,Ethiopia,Oromia,Arsi
102,2009-10-01,3.0,Ethiopia,Oromia,Bale
105,2009-10-01,3.0,Ethiopia,Oromia,Borena
5521,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
107,2009-10-01,3.0,Ethiopia,SNNP,Burji
5572,2009-10-01,2.0,Ethiopia,Tigray,Central
5522,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
110,2009-10-01,3.0,Ethiopia,Somali,Daawa
5574,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
112,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5575,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5524,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
116,2009-10-01,3.0,Ethiopia,Oromia,East Hararge
5525,2009-10-01,1.0,Ethiopia,Oromia,East Shewa
5526,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
119,2009-10-01,3.0,Ethiopia,Tigray,Eastern
180,2009-10-01,4.0,Ethiopia,Somali,Erer
122,2009-10-01,3.0,Ethiopia,Somali,Fafan
123,2009-10-01,3.0,Ethiopia,SNNP,Gamo
124,2009-10-01,3.0,Ethiopia,SNNP,Gedeo
5585,2009-10-01,2.0,Ethiopia,SNNP,Gofa
126,2009-10-01,3.0,Ethiopia,Oromia,Guji
127,2009-10-01,3.0,Ethiopia,SNNP,Guraghe
128,2009-10-01,3.0,Ethiopia,SNNP,Hadiya
129,2009-10-01,3.0,Ethiopia,SNNP,Halaba Special
5587,2009-10-01,2.0,Ethiopia,Harari,Harari
182,2009-10-01,4.0,Ethiopia,Somali,Jarar
5536,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5539,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
136,2009-10-01,3.0,Ethiopia,SNNP,Kembata Tibaro
137,2009-10-01,3.0,Ethiopia,SNNP,Konso
184,2009-10-01,4.0,Ethiopia,Somali,Liban
141,2009-10-01,3.0,Ethiopia,Tigray,Mekele Special
5596,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
185,2009-10-01,4.0,Ethiopia,Somali,Nogob
144,2009-10-01,3.0,Ethiopia,Amhara,North Gondar
5598,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
146,2009-10-01,3.0,Ethiopia,Amhara,North Wello
5601,2009-10-01,2.0,Ethiopia,Tigray,North Western
148,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
149,2009-10-01,3.0,Ethiopia,Amhara,Oromia
187,2009-10-01,4.0,Ethiopia,Somali,Shabelle
151,2009-10-01,3.0,Ethiopia,SNNP,Sidama
152,2009-10-01,3.0,Ethiopia,SNNP,Siltie
153,2009-10-01,3.0,Ethiopia,Somali,Siti
154,2009-10-01,3.0,Ethiopia,Tigray,South Eastern
5553,2009-10-01,1.0,Ethiopia,Amhara,South Gondar
156,2009-10-01,3.0,Ethiopia,SNNP,South Omo
157,2009-10-01,3.0,Ethiopia,Amhara,South Wello
5556,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
159,2009-10-01,3.0,Ethiopia,Tigray,Southern
160,2009-10-01,3.0,Ethiopia,Amhara,Wag Hamra
161,2009-10-01,3.0,Ethiopia,Oromia,West Arsi
162,2009-10-01,3.0,Ethiopia,Oromia,West Guji
163,2009-10-01,3.0,Ethiopia,Oromia,West Hararge
5562,2009-10-01,1.0,Ethiopia,Oromia,West Wellega
5563,2009-10-01,1.0,Ethiopia,Tigray,Western
166,2009-10-01,3.0,Ethiopia,SNNP,Wolayita
5564,2009-10-01,1.0,Ethiopia,SNNP,Yem Special
5618,2009-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
169,2009-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5619,2009-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
171,2009-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
172,2009-10-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
98,2009-10-01,3.0,Ethiopia,Gambela,Agnewak
178,2009-10-01,4.0,Ethiopia,Somali,Doolo
183,2009-10-01,4.0,Ethiopia,Somali,Korahe
5528,2009-10-01,1.0,Ethiopia,Oromia,Finfine Special
5550,2009-10-01,1.0,Ethiopia,Addis Ababa,Region 14
5558,2009-10-01,1.0,Ethiopia,Amhara,West Gojam
5518,2009-10-01,1.0,Ethiopia,SNNP,Basketo
5519,2009-10-01,1.0,Ethiopia,SNNP,Bench Maji
121,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5535,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5537,2009-10-01,1.0,Ethiopia,SNNP,Kefa
5540,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
5543,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
5515,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5576,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5534,2009-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5538,2009-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5542,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5544,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5599,2009-10-01,2.0,Ethiopia,Oromia,North Shewa
5551,2009-10-01,1.0,Ethiopia,SNNP,Sheka
5614,2009-10-01,2.0,Ethiopia,Oromia,West Shewa
5516,2009-10-01,1.0,Ethiopia,Amhara,Awi
5559,2009-10-01,1.0,Ethiopia,Amhara,West Gondar
189,2010-01-01,3.0,Ethiopia,Somali,Afder
191,2010-01-01,3.0,Ethiopia,SNNP,Alle
192,2010-01-01,3.0,Ethiopia,SNNP,Amaro
5679,2010-01-01,2.0,Ethiopia,Oromia,Arsi
193,2010-01-01,3.0,Ethiopia,Oromia,Bale
196,2010-01-01,3.0,Ethiopia,Oromia,Borena
5630,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
197,2010-01-01,3.0,Ethiopia,SNNP,Burji
5685,2010-01-01,2.0,Ethiopia,Tigray,Central
5631,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
200,2010-01-01,3.0,Ethiopia,Somali,Daawa
5687,2010-01-01,2.0,Ethiopia,SNNP,Dawuro
201,2010-01-01,3.0,Ethiopia,SNNP,Derashe
5689,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5633,2010-01-01,1.0,Ethiopia,Amhara,East Gojam
5692,2010-01-01,2.0,Ethiopia,Oromia,East Hararge
5693,2010-01-01,2.0,Ethiopia,Oromia,East Shewa
5635,2010-01-01,1.0,Ethiopia,Oromia,East Wellega
5695,2010-01-01,2.0,Ethiopia,Tigray,Eastern
205,2010-01-01,3.0,Ethiopia,Somali,Erer
5697,2010-01-01,2.0,Ethiopia,Somali,Fafan
5699,2010-01-01,2.0,Ethiopia,SNNP,Gamo
5700,2010-01-01,2.0,Ethiopia,SNNP,Gedeo
5701,2010-01-01,2.0,Ethiopia,SNNP,Gofa
210,2010-01-01,3.0,Ethiopia,Oromia,Guji
5703,2010-01-01,2.0,Ethiopia,SNNP,Guraghe
5704,2010-01-01,2.0,Ethiopia,SNNP,Hadiya
5705,2010-01-01,2.0,Ethiopia,SNNP,Halaba Special
5706,2010-01-01,2.0,Ethiopia,Harari,Harari
212,2010-01-01,3.0,Ethiopia,Somali,Jarar
5645,2010-01-01,1.0,Ethiopia,Oromia,Jimma
5648,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5710,2010-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
214,2010-01-01,3.0,Ethiopia,SNNP,Konso
217,2010-01-01,3.0,Ethiopia,Somali,Liban
5713,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special
5714,2010-01-01,2.0,Ethiopia,SNNP,Mirab Omo
220,2010-01-01,3.0,Ethiopia,Somali,Nogob
5715,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
5716,2010-01-01,2.0,Ethiopia,Amhara,North Shewa
5718,2010-01-01,2.0,Ethiopia,Amhara,North Wello
5719,2010-01-01,2.0,Ethiopia,Tigray,North Western
224,2010-01-01,3.0,Ethiopia,Gambela,Nuwer
5720,2010-01-01,2.0,Ethiopia,Amhara,Oromia
226,2010-01-01,3.0,Ethiopia,Somali,Shabelle
5721,2010-01-01,2.0,Ethiopia,SNNP,Sidama
5722,2010-01-01,2.0,Ethiopia,SNNP,Siltie
5723,2010-01-01,2.0,Ethiopia,Somali,Siti
5724,2010-01-01,2.0,Ethiopia,Tigray,South Eastern
5725,2010-01-01,2.0,Ethiopia,Amhara,South Gondar
229,2010-01-01,3.0,Ethiopia,SNNP,South Omo
5727,2010-01-01,2.0,Ethiopia,Amhara,South Wello
5666,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa
231,2010-01-01,3.0,Ethiopia,Tigray,Southern
232,2010-01-01,3.0,Ethiopia,Amhara,Wag Hamra
5731,2010-01-01,2.0,Ethiopia,Oromia,West Arsi
5732,2010-01-01,2.0,Ethiopia,Oromia,West Guji
5733,2010-01-01,2.0,Ethiopia,Oromia,West Hararge
5672,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
5673,2010-01-01,1.0,Ethiopia,Tigray,Western
5736,2010-01-01,2.0,Ethiopia,SNNP,Wolayita
5674,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
234,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
235,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5740,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
237,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
5742,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
190,2010-01-01,3.0,Ethiopia,Gambela,Agnewak
202,2010-01-01,3.0,Ethiopia,Somali,Doolo
216,2010-01-01,3.0,Ethiopia,Somali,Korahe
5637,2010-01-01,1.0,Ethiopia,Oromia,Finfine Special
5660,2010-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5668,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
5627,2010-01-01,1.0,Ethiopia,SNNP,Basketo
5628,2010-01-01,1.0,Ethiopia,SNNP,Bench Maji
206,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda
5644,2010-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5646,2010-01-01,1.0,Ethiopia,SNNP,Kefa
5649,2010-01-01,1.0,Ethiopia,SNNP,Konta Special
5652,2010-01-01,1.0,Ethiopia,Gambela,Mejenger
5624,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5690,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5643,2010-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5647,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5651,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5653,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5717,2010-01-01,2.0,Ethiopia,Oromia,North Shewa
5661,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5734,2010-01-01,2.0,Ethiopia,Oromia,West Shewa
5625,2010-01-01,1.0,Ethiopia,Amhara,Awi
5669,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
242,2010-04-01,2.0,Ethiopia,Somali,Afder
321,2010-04-01,3.0,Ethiopia,SNNP,Alle
322,2010-04-01,3.0,Ethiopia,SNNP,Amaro
5745,2010-04-01,1.0,Ethiopia,Oromia,Arsi
247,2010-04-01,2.0,Ethiopia,Oromia,Bale
250,2010-04-01,2.0,Ethiopia,Oromia,Borena
5752,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
327,2010-04-01,3.0,Ethiopia,SNNP,Burji
328,2010-04-01,3.0,Ethiopia,Tigray,Central
5754,2010-04-01,1.0,Ethiopia,Amhara,Central Gondar
254,2010-04-01,2.0,Ethiopia,Somali,Daawa
255,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
331,2010-04-01,3.0,Ethiopia,SNNP,Derashe
257,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5756,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
334,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
335,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
5758,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
336,2010-04-01,3.0,Ethiopia,Tigray,Eastern
337,2010-04-01,3.0,Ethiopia,Somali,Erer
265,2010-04-01,2.0,Ethiopia,Somali,Fafan
267,2010-04-01,2.0,Ethiopia,SNNP,Gamo
268,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
269,2010-04-01,2.0,Ethiopia,SNNP,Gofa
5763,2010-04-01,1.0,Ethiopia,Oromia,Guji
271,2010-04-01,2.0,Ethiopia,SNNP,Guraghe
272,2010-04-01,2.0,Ethiopia,SNNP,Hadiya
344,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
345,2010-04-01,3.0,Ethiopia,Harari,Harari
347,2010-04-01,3.0,Ethiopia,Somali,Jarar
5768,2010-04-01,1.0,Ethiopia,Oromia,Jimma
5771,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
281,2010-04-01,2.0,Ethiopia,SNNP,Kembata Tibaro
349,2010-04-01,3.0,Ethiopia,SNNP,Konso
285,2010-04-01,2.0,Ethiopia,Somali,Liban
353,2010-04-01,3.0,Ethiopia,Tigray,Mekele Special
289,2010-04-01,2.0,Ethiopia,SNNP,Mirab Omo
355,2010-04-01,3.0,Ethiopia,Somali,Nogob
291,2010-04-01,2.0,Ethiopia,Amhara,North Gondar
357,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
358,2010-04-01,3.0,Ethiopia,Amhara,North Wello
295,2010-04-01,2.0,Ethiopia,Tigray,North Western
360,2010-04-01,3.0,Ethiopia,Gambela,Nuwer
361,2010-04-01,3.0,Ethiopia,Amhara,Oromia
298,2010-04-01,2.0,Ethiopia,Somali,Shabelle
300,2010-04-01,2.0,Ethiopia,SNNP,Sidama
301,2010-04-01,2.0,Ethiopia,SNNP,Siltie
302,2010-04-01,2.0,Ethiopia,Somali,Siti
366,2010-04-01,3.0,Ethiopia,Tigray,South Eastern
5784,2010-04-01,1.0,Ethiopia,Amhara,South Gondar
304,2010-04-01,2.0,Ethiopia,SNNP,South Omo
305,2010-04-01,2.0,Ethiopia,Amhara,South Wello
5787,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
371,2010-04-01,3.0,Ethiopia,Tigray,Southern
402,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
5788,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
5791,2010-04-01,1.0,Ethiopia,Oromia,West Guji
375,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
5794,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
5795,2010-04-01,1.0,Ethiopia,Tigray,Western
313,2010-04-01,2.0,Ethiopia,SNNP,Wolayita
5796,2010-04-01,1.0,Ethiopia,SNNP,Yem Special
315,2010-04-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
379,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
316,2010-04-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
381,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
318,2010-04-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
320,2010-04-01,3.0,Ethiopia,Gambela,Agnewak
333,2010-04-01,3.0,Ethiopia,Somali,Doolo
350,2010-04-01,3.0,Ethiopia,Somali,Korahe
5760,2010-04-01,1.0,Ethiopia,Oromia,Finfine Special
5781,2010-04-01,1.0,Ethiopia,Addis Ababa,Region 14
5789,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
5749,2010-04-01,1.0,Ethiopia,SNNP,Basketo
5750,2010-04-01,1.0,Ethiopia,SNNP,Bench Maji
338,2010-04-01,3.0,Ethiopia,Gambela,Etang Special woreda
5767,2010-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5769,2010-04-01,1.0,Ethiopia,SNNP,Kefa
5772,2010-04-01,1.0,Ethiopia,SNNP,Konta Special
5774,2010-04-01,1.0,Ethiopia,Gambela,Mejenger
246,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
258,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5766,2010-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5770,2010-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
286,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5775,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
293,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
5782,2010-04-01,1.0,Ethiopia,SNNP,Sheka
310,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
5747,2010-04-01,1.0,Ethiopia,Amhara,Awi
5790,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
406,2010-07-01,2.0,Ethiopia,Somali,Afder
408,2010-07-01,2.0,Ethiopia,SNNP,Alle
5798,2010-07-01,1.0,Ethiopia,SNNP,Amaro
410,2010-07-01,2.0,Ethiopia,Oromia,Arsi
412,2010-07-01,2.0,Ethiopia,Oromia,Bale
415,2010-07-01,2.0,Ethiopia,Oromia,Borena
5806,2010-07-01,1.0,Ethiopia,Oromia,Buno Bedele
416,2010-07-01,2.0,Ethiopia,SNNP,Burji
494,2010-07-01,3.0,Ethiopia,Tigray,Central
5808,2010-07-01,1.0,Ethiopia,Amhara,Central Gondar
418,2010-07-01,2.0,Ethiopia,Somali,Daawa
419,2010-07-01,2.0,Ethiopia,SNNP,Dawuro
420,2010-07-01,2.0,Ethiopia,SNNP,Derashe
497,2010-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5810,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
500,2010-07-01,3.0,Ethiopia,Oromia,East Hararge
501,2010-07-01,3.0,Ethiopia,Oromia,East Shewa
5813,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
502,2010-07-01,3.0,Ethiopia,Tigray,Eastern
503,2010-07-01,3.0,Ethiopia,Somali,Erer
429,2010-07-01,2.0,Ethiopia,Somali,Fafan
507,2010-07-01,3.0,Ethiopia,SNNP,Gamo
432,2010-07-01,2.0,Ethiopia,SNNP,Gedeo
509,2010-07-01,3.0,Ethiopia,SNNP,Gofa
5819,2010-07-01,1.0,Ethiopia,Oromia,Guji
435,2010-07-01,2.0,Ethiopia,SNNP,Guraghe
436,2010-07-01,2.0,Ethiopia,SNNP,Hadiya
513,2010-07-01,3.0,Ethiopia,SNNP,Halaba Special
5822,2010-07-01,1.0,Ethiopia,Harari,Harari
440,2010-07-01,2.0,Ethiopia,Somali,Jarar
5825,2010-07-01,1.0,Ethiopia,Oromia,Jimma
5828,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
445,2010-07-01,2.0,Ethiopia,SNNP,Kembata Tibaro
446,2010-07-01,2.0,Ethiopia,SNNP,Konso
449,2010-07-01,2.0,Ethiopia,Somali,Liban
522,2010-07-01,3.0,Ethiopia,Tigray,Mekele Special
5833,2010-07-01,1.0,Ethiopia,SNNP,Mirab Omo
454,2010-07-01,2.0,Ethiopia,Somali,Nogob
525,2010-07-01,3.0,Ethiopia,Amhara,North Gondar
526,2010-07-01,3.0,Ethiopia,Amhara,North Shewa
528,2010-07-01,3.0,Ethiopia,Amhara,North Wello
458,2010-07-01,2.0,Ethiopia,Tigray,North Western
530,2010-07-01,3.0,Ethiopia,Gambela,Nuwer
460,2010-07-01,2.0,Ethiopia,Amhara,Oromia
461,2010-07-01,2.0,Ethiopia,Somali,Shabelle
463,2010-07-01,2.0,Ethiopia,SNNP,Sidama
536,2010-07-01,3.0,Ethiopia,SNNP,Siltie
465,2010-07-01,2.0,Ethiopia,Somali,Siti
538,2010-07-01,3.0,Ethiopia,Tigray,South Eastern
539,2010-07-01,3.0,Ethiopia,Amhara,South Gondar
467,2010-07-01,2.0,Ethiopia,SNNP,South Omo
468,2010-07-01,2.0,Ethiopia,Amhara,South Wello
5845,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
543,2010-07-01,3.0,Ethiopia,Tigray,Southern
544,2010-07-01,3.0,Ethiopia,Amhara,Wag Hamra
5846,2010-07-01,1.0,Ethiopia,Oromia,West Arsi
473,2010-07-01,2.0,Ethiopia,Oromia,West Guji
547,2010-07-01,3.0,Ethiopia,Oromia,West Hararge
5851,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
5852,2010-07-01,1.0,Ethiopia,Tigray,Western
478,2010-07-01,2.0,Ethiopia,SNNP,Wolayita
5853,2010-07-01,1.0,Ethiopia,SNNP,Yem Special
480,2010-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
551,2010-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
482,2010-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
553,2010-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
484,2010-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
486,2010-07-01,3.0,Ethiopia,Gambela,Agnewak
422,2010-07-01,2.0,Ethiopia,Somali,Doolo
448,2010-07-01,2.0,Ethiopia,Somali,Korahe
5815,2010-07-01,1.0,Ethiopia,Oromia,Finfine Special
532,2010-07-01,3.0,Ethiopia,Addis Ababa,Region 14
