,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
32,2009-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
33,2009-07-01,3.0,Ethiopia,SNNP,Konso
34,2009-07-01,3.0,Ethiopia,Somali,Liban
35,2009-07-01,3.0,Ethiopia,Tigray,Mekele Special
5440,2009-07-01,2.0,Ethiopia,SNNP,Mirab Omo
77,2009-07-01,4.0,Ethiopia,Somali,Nogob
38,2009-07-01,3.0,Ethiopia,Amhara,North Gondar
5442,2009-07-01,2.0,Ethiopia,Amhara,North Shewa
40,2009-07-01,3.0,Ethiopia,Amhara,North Wello
5445,2009-07-01,2.0,Ethiopia,Tigray,North Western
5446,2009-07-01,2.0,Ethiopia,Gambela,Nuwer
43,2009-07-01,3.0,Ethiopia,Amhara,Oromia
79,2009-07-01,4.0,Ethiopia,Somali,Shabelle
45,2009-07-01,3.0,Ethiopia,SNNP,Sidama
46,2009-07-01,3.0,Ethiopia,SNNP,Siltie
47,2009-07-01,3.0,Ethiopia,Somali,Siti
48,2009-07-01,3.0,Ethiopia,Tigray,South Eastern
5392,2009-07-01,1.0,Ethiopia,Amhara,South Gondar
50,2009-07-01,3.0,Ethiopia,SNNP,South Omo
51,2009-07-01,3.0,Ethiopia,Amhara,South Wello
5395,2009-07-01,1.0,Ethiopia,Oromia,South West Shewa
53,2009-07-01,3.0,Ethiopia,Tigray,Southern
54,2009-07-01,3.0,Ethiopia,Amhara,Wag Hamra
55,2009-07-01,3.0,Ethiopia,Oromia,West Arsi
56,2009-07-01,3.0,Ethiopia,Oromia,West Guji
57,2009-07-01,3.0,Ethiopia,Oromia,West Hararge
5401,2009-07-01,1.0,Ethiopia,Oromia,West Wellega
5402,2009-07-01,1.0,Ethiopia,Tigray,Western
60,2009-07-01,3.0,Ethiopia,SNNP,Wolayita
5403,2009-07-01,1.0,Ethiopia,SNNP,Yem Special
5462,2009-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
63,2009-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5463,2009-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
65,2009-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
66,2009-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5405,2009-07-01,2.0,Ethiopia,Gambela,Agnewak
71,2009-07-01,4.0,Ethiopia,Somali,Doolo
76,2009-07-01,4.0,Ethiopia,Somali,Korahe
5367,2009-07-01,1.0,Ethiopia,Oromia,Finfine Special
5389,2009-07-01,1.0,Ethiopia,Addis Ababa,Region 14
5397,2009-07-01,1.0,Ethiopia,Amhara,West Gojam
5357,2009-07-01,1.0,Ethiopia,SNNP,Basketo
5358,2009-07-01,1.0,Ethiopia,SNNP,Bench Maji
5422,2009-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
5374,2009-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5376,2009-07-01,1.0,Ethiopia,SNNP,Kefa
5379,2009-07-01,1.0,Ethiopia,SNNP,Konta Special
5382,2009-07-01,1.0,Ethiopia,Gambela,Mejenger
5354,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5416,2009-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5373,2009-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5377,2009-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5381,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5383,2009-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5443,2009-07-01,2.0,Ethiopia,Oromia,North Shewa
5390,2009-07-01,1.0,Ethiopia,SNNP,Sheka
5458,2009-07-01,2.0,Ethiopia,Oromia,West Shewa
5355,2009-07-01,1.0,Ethiopia,Amhara,Awi
5398,2009-07-01,1.0,Ethiopia,Amhara,West Gondar
173,2009-10-01,4.0,Ethiopia,Somali,Afder
99,2009-10-01,3.0,Ethiopia,SNNP,Alle
100,2009-10-01,3.0,Ethiopia,SNNP,Amaro
101,2009-10-01,3.0,Ethiopia,Oromia,Arsi
102,2009-10-01,3.0,Ethiopia,Oromia,Bale
105,2009-10-01,3.0,Ethiopia,Oromia,Borena
5474,2009-10-01,1.0,Ethiopia,Oromia,Buno Bedele
107,2009-10-01,3.0,Ethiopia,SNNP,Burji
5525,2009-10-01,2.0,Ethiopia,Tigray,Central
5475,2009-10-01,1.0,Ethiopia,Amhara,Central Gondar
110,2009-10-01,3.0,Ethiopia,Somali,Daawa
5527,2009-10-01,2.0,Ethiopia,SNNP,Dawuro
112,2009-10-01,3.0,Ethiopia,SNNP,Derashe
5528,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5477,2009-10-01,1.0,Ethiopia,Amhara,East Gojam
116,2009-10-01,3.0,Ethiopia,Oromia,East Hararge
5478,2009-10-01,1.0,Ethiopia,Oromia,East Shewa
5479,2009-10-01,1.0,Ethiopia,Oromia,East Wellega
119,2009-10-01,3.0,Ethiopia,Tigray,Eastern
180,2009-10-01,4.0,Ethiopia,Somali,Erer
122,2009-10-01,3.0,Ethiopia,Somali,Fafan
123,2009-10-01,3.0,Ethiopia,SNNP,Gamo
124,2009-10-01,3.0,Ethiopia,SNNP,Gedeo
5538,2009-10-01,2.0,Ethiopia,SNNP,Gofa
126,2009-10-01,3.0,Ethiopia,Oromia,Guji
127,2009-10-01,3.0,Ethiopia,SNNP,Guraghe
128,2009-10-01,3.0,Ethiopia,SNNP,Hadiya
129,2009-10-01,3.0,Ethiopia,SNNP,Halaba Special
5540,2009-10-01,2.0,Ethiopia,Harari,Harari
182,2009-10-01,4.0,Ethiopia,Somali,Jarar
5489,2009-10-01,1.0,Ethiopia,Oromia,Jimma
5492,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
136,2009-10-01,3.0,Ethiopia,SNNP,Kembata Tibaro
137,2009-10-01,3.0,Ethiopia,SNNP,Konso
184,2009-10-01,4.0,Ethiopia,Somali,Liban
141,2009-10-01,3.0,Ethiopia,Tigray,Mekele Special
5549,2009-10-01,2.0,Ethiopia,SNNP,Mirab Omo
185,2009-10-01,4.0,Ethiopia,Somali,Nogob
144,2009-10-01,3.0,Ethiopia,Amhara,North Gondar
5551,2009-10-01,2.0,Ethiopia,Amhara,North Shewa
146,2009-10-01,3.0,Ethiopia,Amhara,North Wello
5554,2009-10-01,2.0,Ethiopia,Tigray,North Western
148,2009-10-01,3.0,Ethiopia,Gambela,Nuwer
149,2009-10-01,3.0,Ethiopia,Amhara,Oromia
187,2009-10-01,4.0,Ethiopia,Somali,Shabelle
151,2009-10-01,3.0,Ethiopia,SNNP,Sidama
152,2009-10-01,3.0,Ethiopia,SNNP,Siltie
153,2009-10-01,3.0,Ethiopia,Somali,Siti
154,2009-10-01,3.0,Ethiopia,Tigray,South Eastern
5506,2009-10-01,1.0,Ethiopia,Amhara,South Gondar
156,2009-10-01,3.0,Ethiopia,SNNP,South Omo
157,2009-10-01,3.0,Ethiopia,Amhara,South Wello
5509,2009-10-01,1.0,Ethiopia,Oromia,South West Shewa
159,2009-10-01,3.0,Ethiopia,Tigray,Southern
160,2009-10-01,3.0,Ethiopia,Amhara,Wag Hamra
161,2009-10-01,3.0,Ethiopia,Oromia,West Arsi
162,2009-10-01,3.0,Ethiopia,Oromia,West Guji
163,2009-10-01,3.0,Ethiopia,Oromia,West Hararge
5515,2009-10-01,1.0,Ethiopia,Oromia,West Wellega
5516,2009-10-01,1.0,Ethiopia,Tigray,Western
166,2009-10-01,3.0,Ethiopia,SNNP,Wolayita
5517,2009-10-01,1.0,Ethiopia,SNNP,Yem Special
5571,2009-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
169,2009-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5572,2009-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
171,2009-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
172,2009-10-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
98,2009-10-01,3.0,Ethiopia,Gambela,Agnewak
178,2009-10-01,4.0,Ethiopia,Somali,Doolo
183,2009-10-01,4.0,Ethiopia,Somali,Korahe
5481,2009-10-01,1.0,Ethiopia,Oromia,Finfine Special
5503,2009-10-01,1.0,Ethiopia,Addis Ababa,Region 14
5511,2009-10-01,1.0,Ethiopia,Amhara,West Gojam
5471,2009-10-01,1.0,Ethiopia,SNNP,Basketo
5472,2009-10-01,1.0,Ethiopia,SNNP,Bench Maji
121,2009-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5488,2009-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5490,2009-10-01,1.0,Ethiopia,SNNP,Kefa
5493,2009-10-01,1.0,Ethiopia,SNNP,Konta Special
5496,2009-10-01,1.0,Ethiopia,Gambela,Mejenger
5468,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5529,2009-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5487,2009-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5491,2009-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5495,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5497,2009-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5552,2009-10-01,2.0,Ethiopia,Oromia,North Shewa
5504,2009-10-01,1.0,Ethiopia,SNNP,Sheka
5567,2009-10-01,2.0,Ethiopia,Oromia,West Shewa
5469,2009-10-01,1.0,Ethiopia,Amhara,Awi
5512,2009-10-01,1.0,Ethiopia,Amhara,West Gondar
189,2010-01-01,3.0,Ethiopia,Somali,Afder
191,2010-01-01,3.0,Ethiopia,SNNP,Alle
192,2010-01-01,3.0,Ethiopia,SNNP,Amaro
5632,2010-01-01,2.0,Ethiopia,Oromia,Arsi
193,2010-01-01,3.0,Ethiopia,Oromia,Bale
196,2010-01-01,3.0,Ethiopia,Oromia,Borena
5583,2010-01-01,1.0,Ethiopia,Oromia,Buno Bedele
197,2010-01-01,3.0,Ethiopia,SNNP,Burji
5638,2010-01-01,2.0,Ethiopia,Tigray,Central
5584,2010-01-01,1.0,Ethiopia,Amhara,Central Gondar
200,2010-01-01,3.0,Ethiopia,Somali,Daawa
5640,2010-01-01,2.0,Ethiopia,SNNP,Dawuro
201,2010-01-01,3.0,Ethiopia,SNNP,Derashe
5642,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5586,2010-01-01,1.0,Ethiopia,Amhara,East Gojam
5645,2010-01-01,2.0,Ethiopia,Oromia,East Hararge
5646,2010-01-01,2.0,Ethiopia,Oromia,East Shewa
5588,2010-01-01,1.0,Ethiopia,Oromia,East Wellega
5648,2010-01-01,2.0,Ethiopia,Tigray,Eastern
205,2010-01-01,3.0,Ethiopia,Somali,Erer
5650,2010-01-01,2.0,Ethiopia,Somali,Fafan
5652,2010-01-01,2.0,Ethiopia,SNNP,Gamo
5653,2010-01-01,2.0,Ethiopia,SNNP,Gedeo
5654,2010-01-01,2.0,Ethiopia,SNNP,Gofa
210,2010-01-01,3.0,Ethiopia,Oromia,Guji
5656,2010-01-01,2.0,Ethiopia,SNNP,Guraghe
5657,2010-01-01,2.0,Ethiopia,SNNP,Hadiya
5658,2010-01-01,2.0,Ethiopia,SNNP,Halaba Special
5659,2010-01-01,2.0,Ethiopia,Harari,Harari
212,2010-01-01,3.0,Ethiopia,Somali,Jarar
5598,2010-01-01,1.0,Ethiopia,Oromia,Jimma
5601,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5663,2010-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
214,2010-01-01,3.0,Ethiopia,SNNP,Konso
217,2010-01-01,3.0,Ethiopia,Somali,Liban
5666,2010-01-01,2.0,Ethiopia,Tigray,Mekele Special
5667,2010-01-01,2.0,Ethiopia,SNNP,Mirab Omo
220,2010-01-01,3.0,Ethiopia,Somali,Nogob
5668,2010-01-01,2.0,Ethiopia,Amhara,North Gondar
5669,2010-01-01,2.0,Ethiopia,Amhara,North Shewa
5671,2010-01-01,2.0,Ethiopia,Amhara,North Wello
5672,2010-01-01,2.0,Ethiopia,Tigray,North Western
224,2010-01-01,3.0,Ethiopia,Gambela,Nuwer
5673,2010-01-01,2.0,Ethiopia,Amhara,Oromia
226,2010-01-01,3.0,Ethiopia,Somali,Shabelle
5674,2010-01-01,2.0,Ethiopia,SNNP,Sidama
5675,2010-01-01,2.0,Ethiopia,SNNP,Siltie
5676,2010-01-01,2.0,Ethiopia,Somali,Siti
5677,2010-01-01,2.0,Ethiopia,Tigray,South Eastern
5678,2010-01-01,2.0,Ethiopia,Amhara,South Gondar
229,2010-01-01,3.0,Ethiopia,SNNP,South Omo
5680,2010-01-01,2.0,Ethiopia,Amhara,South Wello
5619,2010-01-01,1.0,Ethiopia,Oromia,South West Shewa
231,2010-01-01,3.0,Ethiopia,Tigray,Southern
232,2010-01-01,3.0,Ethiopia,Amhara,Wag Hamra
5684,2010-01-01,2.0,Ethiopia,Oromia,West Arsi
5685,2010-01-01,2.0,Ethiopia,Oromia,West Guji
5686,2010-01-01,2.0,Ethiopia,Oromia,West Hararge
5625,2010-01-01,1.0,Ethiopia,Oromia,West Wellega
5626,2010-01-01,1.0,Ethiopia,Tigray,Western
5689,2010-01-01,2.0,Ethiopia,SNNP,Wolayita
5627,2010-01-01,1.0,Ethiopia,SNNP,Yem Special
234,2010-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
235,2010-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
5693,2010-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
237,2010-01-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
5695,2010-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
190,2010-01-01,3.0,Ethiopia,Gambela,Agnewak
202,2010-01-01,3.0,Ethiopia,Somali,Doolo
216,2010-01-01,3.0,Ethiopia,Somali,Korahe
5590,2010-01-01,1.0,Ethiopia,Oromia,Finfine Special
5613,2010-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5621,2010-01-01,1.0,Ethiopia,Amhara,West Gojam
5580,2010-01-01,1.0,Ethiopia,SNNP,Basketo
5581,2010-01-01,1.0,Ethiopia,SNNP,Bench Maji
206,2010-01-01,3.0,Ethiopia,Gambela,Etang Special woreda
5597,2010-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5599,2010-01-01,1.0,Ethiopia,SNNP,Kefa
5602,2010-01-01,1.0,Ethiopia,SNNP,Konta Special
5605,2010-01-01,1.0,Ethiopia,Gambela,Mejenger
5577,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5643,2010-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5596,2010-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5600,2010-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5604,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5606,2010-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5670,2010-01-01,2.0,Ethiopia,Oromia,North Shewa
5614,2010-01-01,1.0,Ethiopia,SNNP,Sheka
5687,2010-01-01,2.0,Ethiopia,Oromia,West Shewa
5578,2010-01-01,1.0,Ethiopia,Amhara,Awi
5622,2010-01-01,1.0,Ethiopia,Amhara,West Gondar
242,2010-04-01,2.0,Ethiopia,Somali,Afder
321,2010-04-01,3.0,Ethiopia,SNNP,Alle
322,2010-04-01,3.0,Ethiopia,SNNP,Amaro
5698,2010-04-01,1.0,Ethiopia,Oromia,Arsi
247,2010-04-01,2.0,Ethiopia,Oromia,Bale
250,2010-04-01,2.0,Ethiopia,Oromia,Borena
5705,2010-04-01,1.0,Ethiopia,Oromia,Buno Bedele
327,2010-04-01,3.0,Ethiopia,SNNP,Burji
328,2010-04-01,3.0,Ethiopia,Tigray,Central
5707,2010-04-01,1.0,Ethiopia,Amhara,Central Gondar
254,2010-04-01,2.0,Ethiopia,Somali,Daawa
255,2010-04-01,2.0,Ethiopia,SNNP,Dawuro
331,2010-04-01,3.0,Ethiopia,SNNP,Derashe
257,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5709,2010-04-01,1.0,Ethiopia,Amhara,East Gojam
334,2010-04-01,3.0,Ethiopia,Oromia,East Hararge
335,2010-04-01,3.0,Ethiopia,Oromia,East Shewa
5711,2010-04-01,1.0,Ethiopia,Oromia,East Wellega
336,2010-04-01,3.0,Ethiopia,Tigray,Eastern
337,2010-04-01,3.0,Ethiopia,Somali,Erer
265,2010-04-01,2.0,Ethiopia,Somali,Fafan
267,2010-04-01,2.0,Ethiopia,SNNP,Gamo
268,2010-04-01,2.0,Ethiopia,SNNP,Gedeo
269,2010-04-01,2.0,Ethiopia,SNNP,Gofa
5716,2010-04-01,1.0,Ethiopia,Oromia,Guji
271,2010-04-01,2.0,Ethiopia,SNNP,Guraghe
272,2010-04-01,2.0,Ethiopia,SNNP,Hadiya
344,2010-04-01,3.0,Ethiopia,SNNP,Halaba Special
345,2010-04-01,3.0,Ethiopia,Harari,Harari
347,2010-04-01,3.0,Ethiopia,Somali,Jarar
5721,2010-04-01,1.0,Ethiopia,Oromia,Jimma
5724,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
281,2010-04-01,2.0,Ethiopia,SNNP,Kembata Tibaro
349,2010-04-01,3.0,Ethiopia,SNNP,Konso
285,2010-04-01,2.0,Ethiopia,Somali,Liban
353,2010-04-01,3.0,Ethiopia,Tigray,Mekele Special
289,2010-04-01,2.0,Ethiopia,SNNP,Mirab Omo
355,2010-04-01,3.0,Ethiopia,Somali,Nogob
291,2010-04-01,2.0,Ethiopia,Amhara,North Gondar
357,2010-04-01,3.0,Ethiopia,Amhara,North Shewa
358,2010-04-01,3.0,Ethiopia,Amhara,North Wello
295,2010-04-01,2.0,Ethiopia,Tigray,North Western
360,2010-04-01,3.0,Ethiopia,Gambela,Nuwer
361,2010-04-01,3.0,Ethiopia,Amhara,Oromia
298,2010-04-01,2.0,Ethiopia,Somali,Shabelle
300,2010-04-01,2.0,Ethiopia,SNNP,Sidama
301,2010-04-01,2.0,Ethiopia,SNNP,Siltie
302,2010-04-01,2.0,Ethiopia,Somali,Siti
366,2010-04-01,3.0,Ethiopia,Tigray,South Eastern
5737,2010-04-01,1.0,Ethiopia,Amhara,South Gondar
304,2010-04-01,2.0,Ethiopia,SNNP,South Omo
305,2010-04-01,2.0,Ethiopia,Amhara,South Wello
5740,2010-04-01,1.0,Ethiopia,Oromia,South West Shewa
371,2010-04-01,3.0,Ethiopia,Tigray,Southern
402,2010-04-01,4.0,Ethiopia,Amhara,Wag Hamra
5741,2010-04-01,1.0,Ethiopia,Oromia,West Arsi
5744,2010-04-01,1.0,Ethiopia,Oromia,West Guji
375,2010-04-01,3.0,Ethiopia,Oromia,West Hararge
5747,2010-04-01,1.0,Ethiopia,Oromia,West Wellega
5748,2010-04-01,1.0,Ethiopia,Tigray,Western
313,2010-04-01,2.0,Ethiopia,SNNP,Wolayita
5749,2010-04-01,1.0,Ethiopia,SNNP,Yem Special
315,2010-04-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
379,2010-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
316,2010-04-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
381,2010-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
318,2010-04-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
320,2010-04-01,3.0,Ethiopia,Gambela,Agnewak
333,2010-04-01,3.0,Ethiopia,Somali,Doolo
350,2010-04-01,3.0,Ethiopia,Somali,Korahe
5713,2010-04-01,1.0,Ethiopia,Oromia,Finfine Special
5734,2010-04-01,1.0,Ethiopia,Addis Ababa,Region 14
5742,2010-04-01,1.0,Ethiopia,Amhara,West Gojam
5702,2010-04-01,1.0,Ethiopia,SNNP,Basketo
5703,2010-04-01,1.0,Ethiopia,SNNP,Bench Maji
338,2010-04-01,3.0,Ethiopia,Gambela,Etang Special woreda
5720,2010-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5722,2010-04-01,1.0,Ethiopia,SNNP,Kefa
5725,2010-04-01,1.0,Ethiopia,SNNP,Konta Special
5727,2010-04-01,1.0,Ethiopia,Gambela,Mejenger
246,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
258,2010-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5719,2010-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5723,2010-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
286,2010-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5728,2010-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
293,2010-04-01,2.0,Ethiopia,Oromia,North Shewa
5735,2010-04-01,1.0,Ethiopia,SNNP,Sheka
310,2010-04-01,2.0,Ethiopia,Oromia,West Shewa
5700,2010-04-01,1.0,Ethiopia,Amhara,Awi
5743,2010-04-01,1.0,Ethiopia,Amhara,West Gondar
406,2010-07-01,2.0,Ethiopia,Somali,Afder
408,2010-07-01,2.0,Ethiopia,SNNP,Alle
5751,2010-07-01,1.0,Ethiopia,SNNP,Amaro
410,2010-07-01,2.0,Ethiopia,Oromia,Arsi
412,2010-07-01,2.0,Ethiopia,Oromia,Bale
415,2010-07-01,2.0,Ethiopia,Oromia,Borena
5759,2010-07-01,1.0,Ethiopia,Oromia,Buno Bedele
416,2010-07-01,2.0,Ethiopia,SNNP,Burji
494,2010-07-01,3.0,Ethiopia,Tigray,Central
5761,2010-07-01,1.0,Ethiopia,Amhara,Central Gondar
418,2010-07-01,2.0,Ethiopia,Somali,Daawa
419,2010-07-01,2.0,Ethiopia,SNNP,Dawuro
420,2010-07-01,2.0,Ethiopia,SNNP,Derashe
497,2010-07-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5763,2010-07-01,1.0,Ethiopia,Amhara,East Gojam
500,2010-07-01,3.0,Ethiopia,Oromia,East Hararge
501,2010-07-01,3.0,Ethiopia,Oromia,East Shewa
5766,2010-07-01,1.0,Ethiopia,Oromia,East Wellega
502,2010-07-01,3.0,Ethiopia,Tigray,Eastern
503,2010-07-01,3.0,Ethiopia,Somali,Erer
429,2010-07-01,2.0,Ethiopia,Somali,Fafan
507,2010-07-01,3.0,Ethiopia,SNNP,Gamo
432,2010-07-01,2.0,Ethiopia,SNNP,Gedeo
509,2010-07-01,3.0,Ethiopia,SNNP,Gofa
5772,2010-07-01,1.0,Ethiopia,Oromia,Guji
435,2010-07-01,2.0,Ethiopia,SNNP,Guraghe
436,2010-07-01,2.0,Ethiopia,SNNP,Hadiya
513,2010-07-01,3.0,Ethiopia,SNNP,Halaba Special
5775,2010-07-01,1.0,Ethiopia,Harari,Harari
440,2010-07-01,2.0,Ethiopia,Somali,Jarar
5778,2010-07-01,1.0,Ethiopia,Oromia,Jimma
5781,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
445,2010-07-01,2.0,Ethiopia,SNNP,Kembata Tibaro
446,2010-07-01,2.0,Ethiopia,SNNP,Konso
449,2010-07-01,2.0,Ethiopia,Somali,Liban
522,2010-07-01,3.0,Ethiopia,Tigray,Mekele Special
5786,2010-07-01,1.0,Ethiopia,SNNP,Mirab Omo
454,2010-07-01,2.0,Ethiopia,Somali,Nogob
525,2010-07-01,3.0,Ethiopia,Amhara,North Gondar
526,2010-07-01,3.0,Ethiopia,Amhara,North Shewa
528,2010-07-01,3.0,Ethiopia,Amhara,North Wello
458,2010-07-01,2.0,Ethiopia,Tigray,North Western
530,2010-07-01,3.0,Ethiopia,Gambela,Nuwer
460,2010-07-01,2.0,Ethiopia,Amhara,Oromia
461,2010-07-01,2.0,Ethiopia,Somali,Shabelle
463,2010-07-01,2.0,Ethiopia,SNNP,Sidama
536,2010-07-01,3.0,Ethiopia,SNNP,Siltie
465,2010-07-01,2.0,Ethiopia,Somali,Siti
538,2010-07-01,3.0,Ethiopia,Tigray,South Eastern
539,2010-07-01,3.0,Ethiopia,Amhara,South Gondar
467,2010-07-01,2.0,Ethiopia,SNNP,South Omo
468,2010-07-01,2.0,Ethiopia,Amhara,South Wello
5798,2010-07-01,1.0,Ethiopia,Oromia,South West Shewa
543,2010-07-01,3.0,Ethiopia,Tigray,Southern
544,2010-07-01,3.0,Ethiopia,Amhara,Wag Hamra
5799,2010-07-01,1.0,Ethiopia,Oromia,West Arsi
473,2010-07-01,2.0,Ethiopia,Oromia,West Guji
547,2010-07-01,3.0,Ethiopia,Oromia,West Hararge
5804,2010-07-01,1.0,Ethiopia,Oromia,West Wellega
5805,2010-07-01,1.0,Ethiopia,Tigray,Western
478,2010-07-01,2.0,Ethiopia,SNNP,Wolayita
5806,2010-07-01,1.0,Ethiopia,SNNP,Yem Special
480,2010-07-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
551,2010-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
482,2010-07-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
553,2010-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
484,2010-07-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
486,2010-07-01,3.0,Ethiopia,Gambela,Agnewak
422,2010-07-01,2.0,Ethiopia,Somali,Doolo
448,2010-07-01,2.0,Ethiopia,Somali,Korahe
5768,2010-07-01,1.0,Ethiopia,Oromia,Finfine Special
532,2010-07-01,3.0,Ethiopia,Addis Ababa,Region 14
